id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgwMRUe-DR77fZG0JNx4AaABAg	0	0	2019-02-05 14:40:59	Mike Master	No more immigration. Zero. America for Americans. Hang the traitors.	UCTNy0eOz3mfQgeiehqKQU_w	http://www.youtube.com/channel/UCTNy0eOz3mfQgeiehqKQU_w	0		
UgzmVbDS0AZNKbPWgtJ4AaABAg	0	0	2019-02-05 14:17:56	Daniel Schaeffer	I&#39;m a Dem, but on this issue I&#39;m with you. It would be far better for little Mexican kids to stay on the other side of Trump&#39;s wall. That way Trump won&#39;t be able to declare them national threats, stuff them into cages, and scar them for life.	UCjCClAFlhs_Upy0Ns9Kh5_A	http://www.youtube.com/channel/UCjCClAFlhs_Upy0Ns9Kh5_A	0		
UgzP6n1sNndhRrzZ73p4AaABAg	0	0	2019-02-05 14:17:33	Michael Jade	The WALL, a great tribute to APOSTASY around the world; historical example bestowing a false sense of security.	UCmahGITa0o8iekmiZxfk3rg	http://www.youtube.com/channel/UCmahGITa0o8iekmiZxfk3rg	0		
UgzyvDZjkMfQnz_1r0R4AaABAg	0	1	2019-02-05 14:02:00	likaboss7654	Wtf is wrong with Democrats	UCia0aW7MMXWdBCZOB_LOOPg	http://www.youtube.com/channel/UCia0aW7MMXWdBCZOB_LOOPg	0		
UgwcSuR9tsDiW5fa2nN4AaABAg	0	0	2019-02-05 13:39:15	C Kyle	Donald &quot;Israel First&quot; Trump doesn&#39;t care about white people.	UCTHMQkzYW9rxFNwRqOBKJqQ	http://www.youtube.com/channel/UCTHMQkzYW9rxFNwRqOBKJqQ	0		
UgxekIvmhY33KXrLk754AaABAg	0	0	2019-02-05 13:38:44	C Kyle	&quot;The wall is an immorality... unless it&#39;s a wall in Israel.&quot; - Nancy Pelosi	UCTHMQkzYW9rxFNwRqOBKJqQ	http://www.youtube.com/channel/UCTHMQkzYW9rxFNwRqOBKJqQ	0		
UgwRvIVKc8RVf_48Hch4AaABAg	0	0	2019-02-05 13:38:00	C Kyle	Pelosi is an anti-white Zionist. I&#39;m starting to feel the same about Trump because of his inaction and constant blaming. He has the executive power to take 3 routes to border security, without needing anything from congress, and he isn&#39;t taking either. Really makes you think...	UCTHMQkzYW9rxFNwRqOBKJqQ	http://www.youtube.com/channel/UCTHMQkzYW9rxFNwRqOBKJqQ	0		
Ugwa0uzKs3rzrh0ApS94AaABAg	0	1	2019-02-05 13:21:39	Joel Sattler	Donald Trump and the Republicans would have you believe that the immigrants are an armed and diseased mob of MS-13 members with backpacks full of heroin.. <br /><br />The immigrants are people, not monsters; they have been brought to our doorstep by the will of God. <br /><br />We should give them a chance, not tear gas them and cage their children. . <br /> <br />=================================	UCVKsed1TdbZXXpjn0D-It6Q	http://www.youtube.com/channel/UCVKsed1TdbZXXpjn0D-It6Q	0		
UgyM57gPypVixY102U14AaABAg	0	0	2019-02-05 13:12:46	Fur Queue	Russia are both targeting both for and against Tulsi Gabard.<br />It&#39;s what they do. Sow disunity.	UCDQvR_EzT7iVdRK2kqnW-2w	http://www.youtube.com/channel/UCDQvR_EzT7iVdRK2kqnW-2w	0		
UgwnNFBjDAACsCVB6_54AaABAg	0	0	2019-02-05 13:10:03	Fur Queue	What the F-ing F !?!	UCDQvR_EzT7iVdRK2kqnW-2w	http://www.youtube.com/channel/UCDQvR_EzT7iVdRK2kqnW-2w	0		
Ugy_hWwtTBo-jbRKcKt4AaABAg	0	0	2019-02-05 12:58:20	cacable7	It&#39;s hard to argue with Democrats. They feel justified in shaking their fingers at the rest of us because they have such a huge success rate whenever their policies are implemented long-term. Like California and Mississippi, with the worst standards of living in the US, or Detroit, Memphis or St. Louis. You know. Great places to live. Listen to Nancy and we can turn the whole country into crime-ridden, homeless-littered welfare states.	UCfnsKO7hcb096JyusdfD8ww	http://www.youtube.com/channel/UCfnsKO7hcb096JyusdfD8ww	0		
UgzOTCw2BqGIZoyv1aV4AaABAg	0	0	2019-02-05 11:56:49	Sandra Metzler	Nancy is holding this Nation hostage. She is no longer wanted in our House. Go away you worthless whatever you are. Your like a reacuring nightmare and you LOVE all this attention. The presence of her is affencive. Please go away.	UCg1CfUHusOI_n1mHUHFftKg	http://www.youtube.com/channel/UCg1CfUHusOI_n1mHUHFftKg	0		
UgwDuufX47isEXBgzaZ4AaABAg	0	0	2019-02-05 11:54:18	Happy Pickle	Tear down the immormal walls dems. Trump 2020 build that wall.	UCe9o9p6a209sUvQ8aaCGJPQ	http://www.youtube.com/channel/UCe9o9p6a209sUvQ8aaCGJPQ	0		
UgyLLST1QMvQrmbfqJt4AaABAg	4	0	2019-02-05 11:48:48	Tom Condon	You missed the glaring wall hypocrisy Tucker, Pelosi&#39;s own walls circling her properties.	UCVxPETxXXewqmPG-hgTFWYQ	http://www.youtube.com/channel/UCVxPETxXXewqmPG-hgTFWYQ	0		
UgyLLST1QMvQrmbfqJt4AaABAg.8qyRlApyZZl8qywy2ve7yr		0	2019-02-05 16:30:10	Aden Aden	Tom Condon I don't argue conspiracy theories.	UCmsmmt8n27M4n6AitZk0lkQ	http://www.youtube.com/channel/UCmsmmt8n27M4n6AitZk0lkQ	1	UgyLLST1QMvQrmbfqJt4AaABAg	Tom Condon
UgyLLST1QMvQrmbfqJt4AaABAg.8qyRlApyZZl8qyuPNgtKLM		0	2019-02-05 16:07:49	Tom Condon	+Aden Aden Then why did significant Democrats argue in favor of border walls a few short years ago? Soros-bought politicians right now are to do everything possible to facilitate Soros-created migration by poor, unskilled, diseased, criminal men of military age. Albert Pike engineered it in the 1860s.	UCVxPETxXXewqmPG-hgTFWYQ	http://www.youtube.com/channel/UCVxPETxXXewqmPG-hgTFWYQ	1	UgyLLST1QMvQrmbfqJt4AaABAg	Tom Condon
UgyLLST1QMvQrmbfqJt4AaABAg.8qyRlApyZZl8qybJOMzZa2		0	2019-02-05 13:20:59	Aden Aden	Tom Condon I think this is the dumbest argument brought up. Comparing someone's home security to the border security is like comparing a pond to an ocean. Adding more wall wouldn't be the best way to decrease illegal immigration or drug flow.	UCmsmmt8n27M4n6AitZk0lkQ	http://www.youtube.com/channel/UCmsmmt8n27M4n6AitZk0lkQ	1	UgyLLST1QMvQrmbfqJt4AaABAg	Tom Condon
UgzIbHbJS3qZjo3pE1l4AaABAg	0	0	2019-02-05 11:02:17	it's ok to smirk	She literally sounds like someone with Alzheimer&#39;s. the way she stubbornly and firmly states &quot;walls are Immoral&quot; in that Childish tone....sadly, that&#39;s exactly how my Grandpa sounded when he was suffering of Alzheimer&#39;s and he wanted a cookie. &#39;papa, you can&#39;t have cookies&#39; &#39;no I want cookies NOW&#39; ugh it&#39;s like dealing with an 80 year infant and tbh it&#39;s heart breaking. That tone she&#39;s using with the eradicate hand movements? Uncanny....she&#39;s def suffering from Alzheimer&#39;s	UCSWdPT5EJTiMK-gb5RL43NA	http://www.youtube.com/channel/UCSWdPT5EJTiMK-gb5RL43NA	0		
UgwAprCar_PtDImw6Up4AaABAg	0	0	2019-02-05 10:57:35	it's ok to smirk	Somebody...please explain how walls are Immoral. Just because the old coot keeps repeating it, doesn&#39;t make it true.	UCSWdPT5EJTiMK-gb5RL43NA	http://www.youtube.com/channel/UCSWdPT5EJTiMK-gb5RL43NA	0		
UgwH7cF5Cr4daLQoTd14AaABAg	0	0	2019-02-05 10:42:54	IS M	Wow that’s incredible. What a pointless way to live life. So sad.	UC07c2WqY95vuhGpHXkxFnEQ	http://www.youtube.com/channel/UC07c2WqY95vuhGpHXkxFnEQ	0		
UgypvBBEMQmIy4jrtHJ4AaABAg	0	0	2019-02-05 10:41:50	Craig Lisovich	How do you pretend this isn&#39;t happening?	UCwu2ucfEOe1tHabX88MSdFg	http://www.youtube.com/channel/UCwu2ucfEOe1tHabX88MSdFg	0		
UgxMJeYiQfv1IiQXubZ4AaABAg	0	0	2019-02-05 10:31:52	Bob Martini	OMG will somebody anybody put a stake in that FKN vampires heart already. So she decides what we the American people want ? FK U BELAAGOSI..... Your time is UP	UCtyZ72CBEYfOe0YyY2nLgkw	http://www.youtube.com/channel/UCtyZ72CBEYfOe0YyY2nLgkw	0		
UgzaFTqK6MV1NgXx89t4AaABAg	0	0	2019-02-05 10:31:02	mikeatc33	pelosi belongs in an institution...	UCJFLO51aAVIZlLWj_YzuTaA	http://www.youtube.com/channel/UCJFLO51aAVIZlLWj_YzuTaA	0		
UgyACeP8gP37h0sWOXZ4AaABAg	0	0	2019-02-05 10:16:13	Killsocialmedia	Its offical. My house made of walls is immoral. I must repent	UCteYuZ-D8ye-JuF2xqPOFtw	http://www.youtube.com/channel/UCteYuZ-D8ye-JuF2xqPOFtw	0		
Ugw6dh5Ffll8OIycK9p4AaABAg	0	0	2019-02-05 09:54:53	Nicky C - With Neopolitan Puppy Halo	Well, under Archbishop Pelosi, I want to live at her house and suffer all the luxuries, since she&#39;s paying and all.	UCNFsrWpPO3Vm4lxmXzNuHhw	http://www.youtube.com/channel/UCNFsrWpPO3Vm4lxmXzNuHhw	0		
UgxXJ9_6yfiHxBOCEr54AaABAg	0	0	2019-02-05 09:42:34	God First	When the walls done. Please put all Demon-rats on the other side ! WWG1WGA PATRIOTS Checkmate	UCkeNHmfTUy1dDqcLTB9jcpQ	http://www.youtube.com/channel/UCkeNHmfTUy1dDqcLTB9jcpQ	0		
UgxCADL36pyonZspz2t4AaABAg	0	0	2019-02-05 09:38:37	Teslanova 369	Immoral is asking a wall in exchange for illegal.<br />Looks to give a prize to DACA and the illegals <br /> that to me is immoral because that is to blackmail to a government to accept this immorality and vandalism.	UCGCtzncHitjEcV5kur-cHvg	http://www.youtube.com/channel/UCGCtzncHitjEcV5kur-cHvg	0		
UgxbKx8_DI4nTMbJFDt4AaABAg	0	0	2019-02-05 09:25:35	The Great One Donald J Trump MAGA	At the core of liberalism is child miserable, as all spoiled children are, unsatisfied, demanding, ill-disciplined, despotic and useless POS. Liberalism is a philosophy of sniveling brats.	UCxYMIIajf80Fa2YMo_oUasQ	http://www.youtube.com/channel/UCxYMIIajf80Fa2YMo_oUasQ	0		
UgwrxnPkppsK0g6cJeJ4AaABAg	0	0	2019-02-05 09:19:06	stitt29rg	The whole world must be laughing at the West...one point if minority groups are being primed for civil war ARE they happy to fight for Communism along with soy boys?	UCsEMWEJrGsrPHzEwtbPgJvg	http://www.youtube.com/channel/UCsEMWEJrGsrPHzEwtbPgJvg	0		
UgwdLBpmDPgbwVY33254AaABAg	0	0	2019-02-05 09:16:23	frank magadan	There once was a crooked man who walked a crooked mile and his name was Trump	UCl7OgzPcTqVeB2eZ3oBD6CQ	http://www.youtube.com/channel/UCl7OgzPcTqVeB2eZ3oBD6CQ	0		
UgxlX5lc-FI7aW70YmJ4AaABAg	0	1	2019-02-05 09:05:38	OH Yeh!	F Nancy 🖕🏿	UClck-IwCRzm9mGEL4JLWr6g	http://www.youtube.com/channel/UClck-IwCRzm9mGEL4JLWr6g	0		
UgxJYvoSL2cY2U9GTLp4AaABAg	0	0	2019-02-05 08:57:28	Karel Machielsen	The only immorality is piglosi...!!!! Now we have a criminal as speaker...... Duhhhh speaker..... She can&#39;t even put one sentence together !!!!! And...... Using taxpayers money to take her whole family on Holliday&#39;s !!!!! Cmon, investigate and impeach !!!!! That old rotten pos !!!!!	UCmxi7OYT1sxdKE8d8kMr0XA	http://www.youtube.com/channel/UCmxi7OYT1sxdKE8d8kMr0XA	0		
Ugx6So5UYxrI2aMoqoV4AaABAg	4	0	2019-02-05 08:56:24	Ian MacKenzie	Pelosi is a brain dead old bag of bones	UCwqQjKB0T2Q-CuB5VAKvMvA	http://www.youtube.com/channel/UCwqQjKB0T2Q-CuB5VAKvMvA	0		
Ugx6So5UYxrI2aMoqoV4AaABAg.8qy81Y_b5vU8qy_ZvAZqZJ		0	2019-02-05 13:05:46	Ian MacKenzie	+frank magadan did I hurt a little snowflakes feelings dude I'm freaking 61 shut the hell up and of course now I have to block you cuz you're an idiot you probably voted for Democrats you probably voted for Hillary cuz you're an idiot no go back in the basement and hang out until your mom kicks you out	UCwqQjKB0T2Q-CuB5VAKvMvA	http://www.youtube.com/channel/UCwqQjKB0T2Q-CuB5VAKvMvA	1	Ugx6So5UYxrI2aMoqoV4AaABAg	Ian MacKenzie
Ugx6So5UYxrI2aMoqoV4AaABAg.8qy81Y_b5vU8qyUqCicCdu		0	2019-02-05 12:15:42	frank magadan	+Ian MacKenzie grow up with your baseless claims and childish name calling will ya..?	UCl7OgzPcTqVeB2eZ3oBD6CQ	http://www.youtube.com/channel/UCl7OgzPcTqVeB2eZ3oBD6CQ	1	Ugx6So5UYxrI2aMoqoV4AaABAg	Ian MacKenzie
Ugx6So5UYxrI2aMoqoV4AaABAg.8qy81Y_b5vU8qyNGPAEfqi		0	2019-02-05 11:09:30	Ian MacKenzie	+frank magadan difference is Trump didn't drink himself into a stupor on a daily basis Pelosi is also suffering from the effects of too much Botox to the face it's proven that Botox rots the brain	UCwqQjKB0T2Q-CuB5VAKvMvA	http://www.youtube.com/channel/UCwqQjKB0T2Q-CuB5VAKvMvA	1	Ugx6So5UYxrI2aMoqoV4AaABAg	Ian MacKenzie
Ugx6So5UYxrI2aMoqoV4AaABAg.8qy81Y_b5vU8qyAUToS9z4		0	2019-02-05 09:17:50	frank magadan	she's only two years older than Trump..?	UCl7OgzPcTqVeB2eZ3oBD6CQ	http://www.youtube.com/channel/UCl7OgzPcTqVeB2eZ3oBD6CQ	1	Ugx6So5UYxrI2aMoqoV4AaABAg	Ian MacKenzie
UgxEcOgqocEv3bDrZPx4AaABAg	0	0	2019-02-05 08:50:31	giggergigger1	lolol idiot carlson again uses gang violence to push the simplistic (and autistic) trump lie that a wall will stop these types of crimes; it does not and will not prevent these crimes,	UC8RSCR8augzgjiTXxJAhIQw	http://www.youtube.com/channel/UC8RSCR8augzgjiTXxJAhIQw	0		
UgzkuOLtEcsoRCtIfxl4AaABAg	0	0	2019-02-05 08:47:34	Ksikkihkini	Why does that Old Crack Whore get Air time, I thought Obama&#39;s 2 Billion was spent...	UC94sKz3VOeoO0i_WxQZR53w	http://www.youtube.com/channel/UC94sKz3VOeoO0i_WxQZR53w	0		
UgzhYE73Y_hpDt72zWd4AaABAg	0	0	2019-02-05 08:35:57	Kane O'opu	Tulsi Gabbard hides behind the Left and Right when she is actually far out of left field as A SOCIALIST!!!	UCZmI18xuCL0mYV13AVelZxg	http://www.youtube.com/channel/UCZmI18xuCL0mYV13AVelZxg	0		
Ugxvu4kTzRaDgT66KKR4AaABAg	0	0	2019-02-05 08:17:11	Tippy Longdog	Arch bishop Pelosi. Thanks Tucker	UC4MnX9Y44SAtF6fSbjPoRsw	http://www.youtube.com/channel/UC4MnX9Y44SAtF6fSbjPoRsw	0		
UgyiXktFrHPe-7Ps7K94AaABAg	0	0	2019-02-05 07:50:19	j4d3 goat	Pelosi tearing down her home&#39;s boundary fence in 3..........2..........1..............<br /><br />Nope. Thought not. Democrats - the party of hypocrisy.	UCGFtP70DCb4aKxrzUBuIh3w	http://www.youtube.com/channel/UCGFtP70DCb4aKxrzUBuIh3w	0		
UgxGCKOI-dW2CL-VHBd4AaABAg	0	0	2019-02-05 07:44:53	Mary Milburn	Ethics?? Tucker knows something about ethics as he whines and squints and kisses trumps butt every night ?!	UCTwY9ytWwBo-ey5Nf313PeQ	http://www.youtube.com/channel/UCTwY9ytWwBo-ey5Nf313PeQ	0		
Ugx7DR6QHg7TQ_qE5Rp4AaABAg	0	0	2019-02-05 07:41:09	Kaizen	It doesn&#39;t affect her in her California mansion.	UCNQIstq8nwmNMchN0OuCy0A	http://www.youtube.com/channel/UCNQIstq8nwmNMchN0OuCy0A	0		
UgyBdvbTHDkWceqGcZ14AaABAg	0	0	2019-02-05 07:33:20	the last emperor	At least she&#39;s admitting it&#39;s not about the money anymore and there now using immorality as an excuse.	UCtlsyxi9s0M8_R5N0yMZnXA	http://www.youtube.com/channel/UCtlsyxi9s0M8_R5N0yMZnXA	0		
UgwWGNHPfad8xzP6vdF4AaABAg	0	0	2019-02-05 07:28:08	Bob Mitchell	No Mr. Nice Guy! America needs to shoot the fuckers! 💥💥💥	UCgHLcKn1GYUi8XhhYYO3nIg	http://www.youtube.com/channel/UCgHLcKn1GYUi8XhhYYO3nIg	0		
UgxpMb8kho4rdirEdxd4AaABAg	0	1	2019-02-05 07:25:16	Elizabeth Saint	Australia embassy <br />Gutless<br />Can walk into Embassy and RESCUE JULIAN ASSANGE <br />Embassy car to Australian direct flight to Australia. <br />ASSERT YOUR INDEPENDENCE YOU SPINELESS AUSSIE <br />+++Pine Gap+++<br />Make the deal with the British to walk down the HALL OF FREEDOM. <br />Right now your walk is of cowardice and shame. <br />Q	UCk7hKkKCzbCyhQivQMAcvZw	http://www.youtube.com/channel/UCk7hKkKCzbCyhQivQMAcvZw	0		
UgyRuwJxgAdHlRkDf4x4AaABAg	0	0	2019-02-05 07:12:13	DB Cisco	Pelosi is a traitor and should be deported to Mexico.	UC6eFaPhp1RVcljRFQnXo3EA	http://www.youtube.com/channel/UC6eFaPhp1RVcljRFQnXo3EA	0		
Ugy3oTV7xvvJ0J_Nwll4AaABAg	0	0	2019-02-05 07:10:16	Chris Jackson	Will she tear down the wall and gate that surrounds her compound?! Oh that’s right. Because she wants to stay safe and protect herself 🤔🤨	UCZqrFx-wBAlAnLX3QIJYCGw	http://www.youtube.com/channel/UCZqrFx-wBAlAnLX3QIJYCGw	0		
UgzlqH8JxxSZ8HH7Y6V4AaABAg	0	0	2019-02-05 07:06:11	Annah Kurtin	Pelosi (D&#39;Allesandro) &amp; ethics = oxymoron; a mobbed up oxymoron	UCrXHq0Hi3knXvwnnVpWKaCg	http://www.youtube.com/channel/UCrXHq0Hi3knXvwnnVpWKaCg	0		
UgyuHAVVftQ-TOr2eqB4AaABAg	0	0	2019-02-05 07:04:28	david hill	As Ann Coulter says, &quot;you&#39;re gonna love our new country.&quot; Thanks to the POS leftists secure in their walled estates.	UCcUb2vw2QgQd6qekAHH63xg	http://www.youtube.com/channel/UCcUb2vw2QgQd6qekAHH63xg	0		
UgwUapApA9F1fI6bG4x4AaABAg	0	1	2019-02-05 06:58:56	Who Zaskin	Let&#39;s not get too carried away and base our morality on folks who tried to sink the USS Liberty. We need a wall, walls work being the only necessary justification.	UCGIVHUTGlN1jMR1aUMQwM_A	http://www.youtube.com/channel/UCGIVHUTGlN1jMR1aUMQwM_A	0		
UgzUGDA1lueSiFE4zoR4AaABAg	0	0	2019-02-05 06:52:50	Vashti King	Pelosi know not meaning OF Immortality, America democrats party is a wall against truth ,true Americans Republicans , A wall is coming !!	UCVVJnnIJ5ECaedOb4YxgcXA	http://www.youtube.com/channel/UCVVJnnIJ5ECaedOb4YxgcXA	0		
UgxYJfkdx-8q_pZ-YXZ4AaABAg	0	0	2019-02-05 06:50:27	M M	Stoke the fear wucker.	UCTHGRqZ76t_S9EhIxXiZsGg	http://www.youtube.com/channel/UCTHGRqZ76t_S9EhIxXiZsGg	0		
Ugz1Z2OWw-Y3L17Fn0l4AaABAg	0	0	2019-02-05 06:47:48	Jordan Conley	Challenge! Bing, Ecosia, or Google &quot;origins of MS13&quot; then respond!	UC6MuC9uk2I5aUOssP6W55rw	http://www.youtube.com/channel/UC6MuC9uk2I5aUOssP6W55rw	0		
UgzvJ91rikwy1PE41IJ4AaABAg	0	0	2019-02-05 06:46:20	Francis Salt	impeach pelosi she is a dinosaur who does not care about want the american people want but her own selfish political agenda. i&#39;m so sick of these democrats trying to manipulate our society with their liberal bull crap.	UCOAVsiKJlL07YyaPlSPiCbQ	http://www.youtube.com/channel/UCOAVsiKJlL07YyaPlSPiCbQ	0		
Ugy5xtFf8oo5dmTM6L94AaABAg	0	0	2019-02-05 06:44:31	J P	so Israel can complete the genocide they&#39;ve began &amp; nobody will care because&quot;mah 6 gorillian mah closest ally&quot;	UCSJmB8skfrrfqkFAl9S0lzA	http://www.youtube.com/channel/UCSJmB8skfrrfqkFAl9S0lzA	0		
Ugy7C-HaFU556tK82kR4AaABAg	0	0	2019-02-05 06:44:25	Carl Herks	That lady need to retired she doesn’t look well.	UCFkFlFn9kGfyGPPacJ1Hj5w	http://www.youtube.com/channel/UCFkFlFn9kGfyGPPacJ1Hj5w	0		
UgyRs09e1hyrzc5Edud4AaABAg	1	0	2019-02-05 06:43:04	David Anderson	I hope that any words I may have commented has not been anything other than reason to apologise for any inconveniences that may have happened. I am confused and wish no harm to any life. May God bless you and be with us all as the days over flow emotional control. May we have the minds of men and not of children so we can over come the past and bring a better recognition for things said or read or hear or watched as informed of one could not be true or not the whole story and we must let and trust the ones in power for they truly are looking after us all.	UC93rM-LlilTuhUROjZE3bsg	http://www.youtube.com/channel/UC93rM-LlilTuhUROjZE3bsg	0		
UgyRs09e1hyrzc5Edud4AaABAg.8qxtlzbkXZF8qxvQAVWLHF		0	2019-02-05 06:57:26	David Anderson	I trust and truly am with apologies on so many levels. Forgive me. And this is for more than just what I as a man can see of how things can become more out of wack by someone else especially when typos and missing words could happen. We all see types of people getting fake news and never seeing a more solid truth leading speculation do to spoilation, for the news has hard enough job and opening are mouths to different ways of looking or ADd any comments some how feel condemning. May I ask that comment section be closed on informative news to let the public not add to it and create something that should have been prevention of. Again this is me saying I feel bad for anything and everything when I see hurt. I need to practice my need to shut up more and keep asking for forgiveness and always show that by being a better person we can be the role model of a better day in times of hardship. I'm a man about it. Wish no I'll will or malice.	UC93rM-LlilTuhUROjZE3bsg	http://www.youtube.com/channel/UC93rM-LlilTuhUROjZE3bsg	1	UgyRs09e1hyrzc5Edud4AaABAg	David Anderson
Ugyi2lAiWwCmhQ-CXd54AaABAg	0	0	2019-02-05 06:41:50	Gerard Guitarist	Good then. Start by tearing down the wall that surrounds your ENTIRE estate you slimy hypocrite.	UCnlojy3XmbJbk375V2nTaaA	http://www.youtube.com/channel/UCnlojy3XmbJbk375V2nTaaA	0		
UgwP84FTt55WT587c1Z4AaABAg	0	0	2019-02-05 06:40:25	Kerry Parks	So Pelosi is taking her wall down, all because it&#39;s immoral!!	UCxZwp_03KDBtERhlchALkPQ	http://www.youtube.com/channel/UCxZwp_03KDBtERhlchALkPQ	0		
UgwspEjOb5hM916Pcdt4AaABAg	0	0	2019-02-05 06:39:43	L G	Just another one of Pelosi&#39;s MS13 Angels showing his &quot;Spark of divinity&quot; Nancy Pelosi knows her resistance to a border wall puts lives in danger but doesn&#39;t care, it&#39;s just politics to her	UCZvPccBT_jnqG2e1WwhXfsw	http://www.youtube.com/channel/UCZvPccBT_jnqG2e1WwhXfsw	0		
UgzaR_VC7OSmaY-RO_Z4AaABAg	0	0	2019-02-05 06:38:34	MFB	Who does she think she is to impose her view socially and politically on to the lives of others. Is she Jesus or something? Democrats with any moral conscience need to speak up. Outside fraudulent voting they are losing their political party.	UCoQWDMxrPkMXSjyav5jvjXA	http://www.youtube.com/channel/UCoQWDMxrPkMXSjyav5jvjXA	0		
UgxSJfN68X-ZtqpFRcV4AaABAg	0	0	2019-02-05 06:37:21	Paul Van Schyndel	Pelosi talking morality!!!!<br />Wolf in sheep&#39;s clothing	UCriecHYL6hSTmUKRlqe1csw	http://www.youtube.com/channel/UCriecHYL6hSTmUKRlqe1csw	0		
UgyAV1Wkj1CT4JGr0wF4AaABAg	0	0	2019-02-05 06:36:52	garybeattie	What height is that nutters wall at home ? Polosi is an embarrassment to the American people. And I am not American.	UCEsi36xqYyKFRGeQm0liNtQ	http://www.youtube.com/channel/UCEsi36xqYyKFRGeQm0liNtQ	0		
UgwF2BifWTJnMiox2MB4AaABAg	1	1	2019-02-05 06:36:02	anti liberal	A wall is immoral, but killing babies is fine? Something is seriously cognitively wrong with these people!	UCLUOynlKq8_7fXf3rhSqHyg	http://www.youtube.com/channel/UCLUOynlKq8_7fXf3rhSqHyg	0		
UgwF2BifWTJnMiox2MB4AaABAg.8qxsyQsZc8I8qyiaX8IKkK		0	2019-02-05 14:24:37	Brucev7	and then the past 10 presidents as well?	UCtAZMtqtpKkgZBKHWci8YgA	http://www.youtube.com/channel/UCtAZMtqtpKkgZBKHWci8YgA	1	UgwF2BifWTJnMiox2MB4AaABAg	anti liberal
